title;jobPost;;;;
Restaurant Manager;CATEGORY EMPLOYMENT COMPANY: IKOS RESORTS DATE PUBLICATION: 28-05-21 EMPLOYMENT TYPE: SEASONAL, FULL JOB CODE: IAR/RM021 WORK CATEGORY: RESTAURANT MUNICIPALITY MUNICIPALITY CHAIN OF 5* LUXURY ALL-INCLUSIVE RESORTS ACROSS THE MEDITERRANEAN THAT COMBINES FIVE-STAR SERVICE WITH THE EASE AND COMFORT OF LUXURY ALL-INCLUSIVE. IKOS RESORTS OFFER AN UNFORGETTABLE STAY WITH DISTINCTIVE TOUCHES SUCH AS MICHELIN-STARRED MENUS, SIGNATURE COCKTAILS BY TOP MIXOLOGISTS AND KIDS CLUBS-ALL INCLUDED. A CAREER AT IKOS RESORTS MEANS BEING PART OF AN EVER-GROWN, DYNAMIC TEAM. EVERY ONE OF OUR EMPLOYEES PLAYS A VITAL ROLE IN THE RUNNING OF OUR OPERATIONS, RECEIVING EXTENSIVE TRAINING AND NUMEROUS CAREER DEVELOPMENT OPPORTUNITIES. WE CULTIVATE A CULTURE OF EXCELLENCE IN WHICH PEOPLE ENJOY WORKING TOGETHER AND SHARE OUR PASSION FOR CREATING A UNIQUE HOLIDAY EXPERIENCE FOR OUR GUESTS. DO YOU ENJOY SMILING? JOIN OUR TEAM! CHECK OUR OPEN POSITION AND APPLY NOW: RESTAURANT MANAGER (REF: IAR/RM021) RESORT: IKOS ARIA | LOCATION: KOS, GREECE CONTRACT: FULL TIME / SEASONAL START DATE: MARCH / APRIL 2021 POSITION REF. CODE: IAR/RM021 YOUR MAIN RESPONSIBILITIES: COORDINATE DAILY RESTAURANT MANAGEMENT OPERATIONS DELIVER SUPERIOR FOOD AND BEVERAGE SERVICE AND MAXIMIZE CUSTOMER SATISFACTION RESPOND EFFICIENTLY AND ACCURATELY TO GUEST'S COMPLAINTS/NEEDS ORGANIZE AND SUPERVISE STAFF SHIFTS APPRAISE STAFF PERFORMANCE AND PROVIDE FEEDBACK TO IMPROVE PRODUCTIVITY ENSURE COMPLIANCE WITH SANITATION AND SAFETY REGULATIONS TRAIN RESTAURANT TEAM ON PROPER CUSTOMER SERVICE PRACTICES IN COOPERATION WITH THE F&B AND HR MANAGERS MONITOR AND COMMUNICATE TO CHEF ANY ISSUES REGARDING FOOD QUALITY AND SERVICE LEVELS KEEP BY EXAMPLE YOUR MAIN QUALIFICATIONS/SKILLS: ENTHUSIASTIC, FRIENDLY & SELF-MOTIVATED PROFESSIONAL EAGER TO LEARN, DEVELOPMENT AND BE PART OF A GROWING TEAM FLUENCY IN ENGLISH SERVICE EXPERIENCE WITH RESTAURANT, IDEALLY WITHIN A HOTEL ENVIED WITHIN AN F & B ENVIRON MENT DEGREE / DIPLOMA IN HOSPITALITY / TOURISM WOULD BE A PLUS WHAT WE OFFER: GENERAL HOSPITALITY & DEPARTMENTAL TRAININGS SINGLE OR SHARED ACCOMMODATION, FULL BOARD MEALS FREE DAILY TRANSPORTATION TO WORK CAREER DEVELOPMENT OPPORTUN EQUIN ENTRY LIKE THE RIGHT JOB FOR YOU, SEND YOUR CV AND JOIN OUR GROWN TEAM! | WE ARE AN EQUAL OPORTUNITIES EMPLOYER. ALL APPLICATIONS WILL BE CONSIDERED AS CONFIDENTIAL. WE RESPECT YOUR PRIVACY BY ADHERING TO THE EUROPEAN UNION GENERAL DATA PROTECTION REGULATION (GDPR). LEARN MORE ABOUT THE PROTECTION OF YOUR PERSONAL DATA ON OUR;;;;
Lawyer; Category Area Employment Company: AMD TELECOM SA Date of Publication: 05-06-20 Type of Employment: Full Job Code: Job Category: Legal Work Area: Municipality of Thessaloniki, Municipality of Oreokastro Legal Advisor - Lawyer (Legal Adviser - Lawyer) (        ‰               ²    ¦  »     -     ‰    ·  ³        ) is an intelligent CPaaS platform, developed by AMD Telecom, a leading telecommunications company that brings automated workflows and communication technologies to corporations, retail businesses and the services' industry around the world. With offices in 12 countries and an online presence in more than 200 markets, it is employing more than 100 software and communication specialists in developing products that connect, engage and sell. As a powerful tool that segments customer data and personalized communications, has managed to capture a large share of the market, while becoming a trusted partner for some of the most renowned Fortune 500 companies, such as Microsoft and Uber. The managing platform of choice for businesses seeking to control every detail of their communications strategy, Routee offers a versatile and user-friendly API that can transform any business into a potential marketing powerhouse. We, at, have been on the forefront of communication technologies for over two decades, helping your business spread its mission and message to the world. We can not wait to show you all the innovative ideas and solutions we have in store for the future. Visit to find out more about our company, your trusted communications partner. Due to the continuous growth of our company and our great plans for moving forward, we are looking to recruit a Legal Advisor - Lawyer to join our international teams. The successful incumbent will be responsible for drafting legal documents, structuring solutions for issues, and providing support in legal issues. In case all the above sound interesting, please keep reading for more details  ‚ ¦ Responsibilities: Provide legal support and counseling Representation of a company before legal authorities Regular monitoring of legislation and institutional framework of Greece and the European Union Ensure that the tasks related to the legal affairs of the organization are completed in an efficient and economical way so that it contributes to the achievement of the company goals Preparation and monitoring of contracts / agreements / contracts with partners / associates to ensure compliance with the law and safeguarding the interests of the company Ensure company compliance Monitor the implementation of the legal clauses Requirements Bachelor's degree in Law. Member of a bar association At least 5 years of previous working experience in a company or in a law firm (mainly business law and labor law) Professional experience in a variety of legal matters as a legal advisor and lawyer in commercial law. Knowledge of Tax laws Ability to work under pressure and meet deadlines. Ability to work independently and as part of a team. Fluency in English, both in oral and written Excellent knowledge and use of computers Effective interpersonal and communication skills. Strong organizational skills Strong time management skills Experience in mergers and acquisitions, tax planning, mergers and banking will be a plus Knowledge and application of the GDPR, ISO will be considered an additional qualification What we offer: Seminars on subjects related to the job position, financed by the company. Our leaders care and value the role you play in the company success A learning culture with individualized development plans that focus on personal and professional growth A fun and fast-paced environment with the best people Competitive monthly salary Paid vacation days All applications are considered as strictly confidential. An equal opportunity employer, we do not discriminate in hiring or terms and conditions of employment because of an individual's race, ancestry, color, place of origin, religion, gender, gender identity, national origin, citizenship, age, disability, sexual orientation, family status or marital status, or any other protected category recognized by provincial or federal laws.;;;;
Lawyer;"Category Area Employment Company: MANOUSAKIS LAW FIRM Publication Date: 22-06-20 Type of Employment: Full-time Code: Job Category: Legal Area of   ‚  ‚Work: Prefecture of Attica, Prefecture of Thessaloniki Lawyer - Athens & Thessaloniki Law desires to hire a Lawyer - Athens & Thessaloniki with 5-10 years, experience within the following creteria: Job responsibilities: Drafting and negotiation of standard agreements for customers in the pharmaceutical and medical devices sector, such as distribution and wholesale agreements, services, consulting , sponsorships, grants, research grants, clinical trial agreements. Legal support and advice for pharma and other clients in the area of   ‚  ‚corporate and commercial law including compliance (eg data protection). Requirements: Bachelor degree in Law. An LL.M. in commercial law and experience in contract drafting and negotiation, commercial law, corporate law is considered a strong plus; Excellent English speaking & writing skills. Spanish, Polish or Portuguese language skills are a strong plus. Excellent organization skills; ability to manage multiple projects and conflicting demands Ability to build relationships with key clients, co-workers and business partners. Collaborative and consultative team player who possesses an ability to work well both independently and in a team environment including with senior management Ability to work comfortably in an intense, fast-paced environment and successfully manage and meet deadlines within a dynamic environment Benefits: Net salary will depend on the experience and language skills and ranges from 1200     -1400     x12 months. The selected candidate will work closely with a highly motivated team in a dynamic and fast paced environment that provides the opportunity for rapid career development.";;;;
Lawyer;Category Area Employment Company: European Lawyers in Lesvos Publication Date: 08-05-20 Type of Employment: Full Job Code: Job Category: Legal Work Area: Municipality of Samos Asylum Lawyer Asylum Lawyer Role: Asylum Lawyer Start date: June 2020 Organization: European Lawyers in Lesvos () Location: Samos, Greece Duration: Permanent Working hours: Full-time (9.30 - 17.00 Monday - Friday) Background: There are currently almost 40,000 asylum seekers on the Greek Aegean islands, the vast majority of whom have fled Syria , Afghanistan or Iraq. The asylum process they go through is a complex and ever-changing legal procedure that is difficult to navigate. Despite this, there is no state-provided legal aid available for asylum seekers before their asylum interviews and so the majority of them attend their interview without having spoken to a lawyer. The only way an asylum seeker can receive legal assistance in relation to their asylum interview is through one of the few NGOs on the islands. Without access to legal assistance, asylum seekers often do not know their rights or understand the process and the criteria applied when their asylum applications are assessed. They are therefore significantly disadvantaged when they attend their asylum interview and often suffer problems and delays in the processing of their asylum applications. This absence of legal information and legal assistance puts human rights at risk and undermines the rule of law. European Lawyers in Lesvos (  ‚ ELIL  ‚ ) is a charity registered in Germany and Greece. It was founded by the Council of Bars and Law Societies of Europe (CCBE) and the German Bar Association (DAV) in 2016. These organizations represent the bars and law societies of 45 European member, associate and observer countries, and through them more than 1 million European lawyers. ELIL is now also supported by the National Bar Association (CNB). ELIL was inspired by belief in the fundamental importance of upholding the rule of law, protecting human rights and ensuring meaningful access to legal assistance. Our team of Greek asylum lawyers and volunteer European asylum lawyers provide free, independent legal assistance to asylum seekers and, so far, we have provided free legal assistance to over 11,000 people on Lesvos. Our main activity is the provision of one-on-one legal consultations to prepare asylum seekers for their asylum interview. We also help reunite families by assisting with family reunification applications under the Dublin Regulation and assist unaccompanied minors (interview preparation, family reunification and age assessment). In addition, we provide regular group legal information sessions and have recently prepared a legal information leaflet in collaboration with Oxfam and the Greek Council for Refugees, which was translated into 10 languages   ‚  ‚and distributed through 13,000 copies. After four years of successful work on Lesvos, ELIL is now beginning a new project on the Greek island of Samos, where there are 7,000 asylum seekers with limited access to legal assistance. To respond to the unprecedented need for legal assistance on Samos, we are looking to recruit a committed and experienced asylum lawyer to join our team. Role: The start date for this role is June 2020. We offer a competitive salary, details of which are available on request. The role reports to the Legal Coordinator. The role is based in Samos, Greece. Role responsibilities: Providing individual legal assistance, counseling, information and, where applicable, representation for asylum seekers, including for unaccompanied minors Researching and drafting submissions in support of asylum seekers' applications for international protection, where applicable Assisting with family reunification applications under the Dublin Regulation Responsibility for an interesting and varied case load Developing and maintaining good relations with applicants for international protection, relevant stakeholders and other actors Representing ELIL in legal aid / protection coordination meetings, as required Skills and experience required: Law degree and registration with a Greek Bar Association Detailed knowledge of Greek asylum law Familiarity with relevant Greek asylum procedures Excellent verbal and written English and Greek skills Excellent drafting, analytical and communication skills At at least two years' experience of practicing asylum law, preferably w ith experience of working for an international organization or INGO / NGO Experience of providing face-to-face legal assistance in a humanitarian / emergency context, preferably including unaccompanied minors Undergraduate or graduate degree in a relevant field (eg international law, human rights, refugee law, international relations) desirable Knowledge of international refugee law and human rights law desirable Ability to adapt to a changing legal, humanitarian / emergency-response environment Ability to work in a fast-paced, multicultural environment and to cope with competing demands under tight deadlines Excellent interpersonal and teamwork skills and experience of establishing good working relationships with a variety of people of different nationalities Capable of being proactive and working independently Passionate about supporting the rights of refugees and migrants Culturally sensitive High professional ethics To apply for this role, please send a CV and cover letter in English by email to the Project Coordinator, Philip Worthington Closing date for submission of applications: 24 May 2020. Applications will be processed as they come and the position maybe filled before the above deadline.Only short listed candidates will be contacted. All applications will be treated with strict confidentiality.;;;;
Lawyer;Category Area Employment Company: Greek Council for Refugees Publication Date: 06-05-20 Type of Employment: Full Job Code:     „Ά        _060520 Work Category: Legal Work Area: Municipality of Samos Lawyer - Samos Lawyer - Samos Proclamation     …  „Ά. 06_05_20 Position title: Lawyer Place of work: Samos The Hellenic Refugee Council (HRC) is a Non-Governmental Organization. It was founded in 1989 and is an Association recognized as a Special Charity. It is included, among others, in the Registers of the relevant Ministries, has Advisory Status to the UN Economic and Social Council (ECOSOC) and is an operational partner of the United Nations High Commissioner for Refugees (UNHCR). More about the organization, its vision and its mission can be found on the website The APS announces the position of Full-time Lawyer in Samos. The position will be reported to the Legal Service Sub-Coordinators. Duties - responsibilities: Information on the rights of applicants. Legal advice and representation before administrative and judicial authorities. Case monitoring (first and second instance asylum applications, Dublin, support for recognized refugees). Preparing an interview and appearing in it before the Asylum Service. Compilation and submission of appeals and memoranda. Visits to detention facilities for third-country nationals. Cooperation with social services and other bodies and organizations, in support of the requests of the served. Interventions in public services to defend the rights of those served. Information, counseling and representation of unaccompanied minors. Necessary qualifications: Law degree. Registration in a Bar Association. Professional experience of at least one (1) year as a lawyer. Excellent knowledge of English and computer skills. Desired qualifications: Postgraduate diploma in a related subject. Professional experience in the field of refugee law. Good knowledge of asylum procedures and refugee issues. Knowledge of a second foreign language. Ease of communication, team spirit, meeting deadlines. Ability to work in a multidisciplinary context (with an interpreter / KL / etc.) and ability to work in a team. Ability to make decisions. Methodology and organization. Ability to work in changeable conditions - adaptability. B 'category driving license. What we offer: Competitive salary package. Monthly feeding and housing allowance. Those interested are invited to send a CV and cover letter (optional) on the subject: DIKSAM_060520 Deadline for applications: 20/05/2020 (due to the urgent need to fill the position, the selection process may start before the deadline for submission of Greek The Refugee Council pursues a policy of equal opportunities. All job applicants are treated regardless of age, disability, racial or ethnic origin, gender, religion or belief, sexual orientation.;;;;
Lawyer;"Category Area Employment Company: HR PARTNERS CONSULTANTS EE Publication Date: 04-02-20 Type of Employment: Full-time Job Code: Job Category: Legal Area of   ‚  ‚Work: Attica Lawyer / Commercial Law - Commercial Law - Attica Law - Attiki If you are a lawyer dealing with commercial law, you like consulting law but also representation in courts, you have experience and knowledge of the legal framework of energy and consumer protection and you like to work as a team and develop as a team, then you are the right partner for this position & # 33; Responsibilities: Handling legal cases Providing opinions Representation and representation in courts Management and maintenance of the company information system for legal cases Information and cooperation with the head of the legal service for the evolution of legal cases who has undertaken Monitoring and information of the relevant Greek International law in the field of responsibility Academic background, experience and knowledge: University degree in Law Postgraduate degree in Commercial Law will be assessed Experience of 2-3 years in energy law and / or consumer protection Excellent computer knowledge (Ms Office: Word, Excel, Outlook) Excellent knowledge of English (oral and written communication) Personal characteristics: Ability to prioritize work Determination and problem-solving ability Negotiation skills Quality quality Persistence and ability to work under pressure Adaptability, flexibility, willingness to work together Benefits Benefits: Competitive Fixed Remuneration Package Excellent work environment that promotes initiative and extroversion";;;;
Lawyer;Category Area Employment Company: HR PARTNERS CONSULTANTS EE Publication Date: 23-01-20 Type of Employment: Full Job Code: Job Category: Legal Area of   ‚  ‚work: Prefecture of Attica Lawyer of Administrative Law - Athens Lawyer Law Lawyer Athens Lawyer Law does he like working as a team and evolving as a team? Do you like dealing with administrative law, legal advice, but also appearing in court, and do you have experience in technical projects, management of expropriation and compensation cases? If yes and you have extensive experience in public procurement and technical projects, then you are the right partner for this position in a large law firm in downtown Athens. Responsibilities: Undertaking, studying and handling legal cases and implementing the process of managing them. Providing legal advice. Appearance in courts. Implement the customer management and legal affairs process. Guiding any working groups with practicing lawyers. Implementation of control and prevention mechanisms to avoid or timely and valid problem solving, management of customer requests and complaints in order to continuously improve their level of satisfaction and maintain them. Management and maintenance of the company's information system for legal cases. Informing the legal affairs coordinator or the head office about the progress of legal affairs. Conduct weekly meetings with the legal affairs coordinator or the head office of the company. Monitoring and updating of relevant Greek and international legislation in the field of responsibility. Academic background, experience and knowledge: University degree in law required Postgraduate degree in Administrative Law will be assessed Experience of 2-3 years in public procurement and necessary in technical projects (indicative, in the management of expropriation, compensation and road construction cases) Excellent (Knowledge) Ms Office [Word, Excel, Outlook]) Excellent knowledge of English (oral and written communication) Personal characteristics: Strategic and analytical thinking Determination and problem-solving ability Negotiation skills Quality and customer orientation Persistence and ability to work under pressure Adaptability, cohesiveness and teamwork Benefits: Competitive remuneration and benefits package Excellent work environment that promotes initiative and extroversion;;;;
Lawyer;" Category Area Employment Company: Terre des hommes Hellas Publication Date: 30-04-20 Type of Employment: Full Job Code: 2020_IOM07_LAWYER Job Category: Legal Work Area: Prefecture of Attica, Prefecture of Thessaloniki Lawyer - Thessaloniki & Athens Lawyer - Thessaloniki hommes is seeking expression of interest from qualified and committed individuals: Name of the position: Lawyer Location: Thessaloniki (1) + Athens (1) - the candidates are kindly requested to state their place of preference in the cover letter and in the subject of the email Contract Type: National, Fixed Term Contract Starting Date: As soon as possible Reports to: Safe Zone Senior Project Officer (Skaramagkas or Veroia) Supervises (Number of subordinates): Direct: 0 Indirect: 0 Working time in%: 100 Context : Terre des hommes (Tdh) is the leading Swiss child relief agency. With offices in 30 countries around the globe, Tdh delivers assistance to three million children each year. In Greece, since 2016, Tdh has been providing an integrated child protection response ensuring access of asylum seeking refugee children and youth to safe, dignified care solutions through case management, protective accommodation, legal assistance, mental health and psychosocial support (MHPSS), and life skills. Tdh is working with the Greek civil society in order to strengthen and support the social services and safety nets that prevent children becoming vulnerable. For further information, please visit our website and The ideal candidate will be specialized in the field of asylum and justice for children, with experience in cooperating with Unaccompanied Migrant Children. S / he will provide legal counseling, as well as representation before the Asylum Service, but also in court in certain cases or support the represen-tation in court when necessary. Experienced in dealing with highly sensitive child protection cases. Tdh will be working in two Safezones, in Veroia and in Scaramagas. The lawyer will be working un-der the direct management of the Safe Zone Senior Project Officer (SPO). Key responsibilities: Legal Services * Provide legal counseling to children which may consist of (but is not limited to) legal and rights information on; Criminal law, Family law, Domestic Violence, migration law, etc; Provide legal representation which may deal with (but is not limited to): Asylum cases of 1st and 2nd instance; Criminal cases for minors; child abuse; challenging long-term administrative detention for minors; Together with the case worker, assess the child best interest, develop and implement an individual legal plan for each child that responds to needs addressed; Inform public authorities and initiate legal actions where necessary Ensure appropriate external referrals where necessary; Follow-up on individual cases identified and provide incident management when there is a legal aspect involved; Participate in case management meetings and case conferences when required; Deliver services in line with international human rights, humanitarian principles and Greek Law; (eg respecting the child protection systems of Greece); Ensure the timely implementation of planned activities and support monitoring and evaluation activities to measure implementation against project indicators. Ensure that all cases undertaken within the timeframe of this project are followed up until all legal remedies have been ensured, and in some cases ensure an exit strategy in place which could involve transferring the case to another party for continuity. Administrative Duties * Ensure all necessary documentation (forms, databases, trackers, etc.) are updated on time, and prepare inputs to internal and external reports; Ensure appropriate information management protocols are followed, particularly in terms of data confidentiality. Coordination and Representation * Ensure good communication and collaboration with relevant authorities and public bodies to ensure the effective management of cases, eg public prosecutor for minors and EKKA. Contribute to a collaborative and positive team dynamic; working with social workers and other key staff to effectively and efficiently provide quality protection services to children; Ensure good networking with other legal actors and identification of referral pathways; Participate in fora and meetings at local or regional level and liaise with humanitarian actors, authorities and other sector to disseminate information, best practices, lessons learned, etc when required; Participate in internal needs assessments and surveys when required; Contribute to program strategy where required. Share with team any relevant information, update, change of national legislation and procedures related to child protection, asylum services and other information relevant to project's activities. Candidate profile: Law related studies (relevant qualifications) and license to practice law At least 3 year professional experience in providing legal counseling and repre-sentation to children Experience working with vulnerable groups of children (unaccompanied children, survivors of SGBV, of torture, children involved in armed conflicts etc) would be a significant asset Experience working with refugees and asylum seekers would be an advantage Good knowledge of Greek legislation about social care for children and adults, local and national referral pathways for accommodation and specialized support services Good knowledge of national law on asylum, European and international refugee law Experience in working as part of multidisciplinary and multicultural teams Knowledge of international humanitarian response and development work Excellent verbal and written language skills in English and Fluent in Greek. Excellent command of Microsoft office, including advanced use of Excel. Fulfilled Military Obligations (male candidates) Valid driving license will be an asset Terre des hommes provides equal working conditions for men and women. Furthermore, for candidates with equivalent qualifications and for positions with responsibilities, applications from women are strongly encouraged. If you are interested in this position, please send your CV and motivation letter in English with reference code 2020_IOM07_LAWYER at: Tdh will only consider complete online applications. Only short listed candidates will be contacted and the interview will be conducted in Greek / English. Due to the urgency of this position, applications will be short listed on a regular";;;;
Lawyer;A company operating in the fields of construction and hospitality services, based in Alimos, Athens, is seeking to hire a full-time LAWYER to set up the main legal procedures the company clients need. The ideal candidate is a young, motivated lawyer willing to gain experience providing professional legal services to foreign clients, mostly related to construction, real estate deals and residence permit issuing procedures. Required skills and qualifications: Graduate of Greek legal school (previous working experience is preferred but not necessary);;;;
Lawyer;A group of companies based in the area of   ‚  ‚** Kalochori ** is looking for ** I ** ** n ** ** House Lawyer ** for a substantial practice of law with the prospect of long-term cooperation.;;;;
Lawyer;A lawyer is required by a law firm, specializing in civil (especially tort law, personal offenses) and criminal law. Two years of service, knowledge of English or German, use of a computer, but mainly good drafting of lawsuits (lawsuits, proposals, lawsuits, etc.). More work in house. Remuneration very good, as well as bonus for cases. Possibility for a few days a week, as well as remuneration depending on the case. Type of work: Full time, Part time, Freelancer, Permanent;;;;
Lawyer;About us: Established in 1963, Karatzas & Partners is a leading provider of legal services in the fields of corporate, commercial and financial law. Our clientele includes top tier Greek and international companies and we are known for our added value to deals that are at the forefront of legal developments. Our firm is routinely rated as 1st Tier Firm by such legal directories as Chambers Global, Legal 500 and IFLR1000, while we are proud to be the most innovative law firm in Greece through the investment in new technologies and the adaptation of market edge organizational standards. Our aim is to provide our people with the best working environment, as well as our clients with our high quality and awarded legal services. About the role: As we continue to grow and expand our resources and ability to deliver high end services, we are now looking to recruit a lawyer for our energy law team with experience in energy law and comprehensive knowledge of the regulatory environment in the natural gas and RES sectors. As a member of our Energy law team you will: Obtain experience in a wide spectrum of energy projects Become a member in workstreams combining energy regulatory issues with finance and / or M&A transactions Have direct contact and interaction with regulatory authorities Combine energy law regulatory knowledge with risk assessment and due diligence tasks Requirements The successful candidate should have: 4-5 years of working experience as a lawyer. At least 2 years of experience in energy law transactions preferably in renewables and natural gas licensing. Ability to analyze the regulatory requirements and provide advice on spotting and resolving issues Vision to become highly qualified and recognized practitioner in energy and related M&A and project finance Organizational and interpersonal skills and attention to detail Resilience, Commitment Continuous learning and development mindset Positive attitude and team -work spirit Excellent command of English Good understanding of the Greek energy regulatory environment taking into consideration EU law developments. Benefits What's in it for you: Competitive compensation package Private Health Insurance Program 25 days of annual leave Work from home policy Flexible working hours Free access to many legal libraries and magazines Special benefits and care for parents A unique opportunity to work and grow in a market leading organization along with some of the best lawyers in Greece More ...;;;;
Lawyer;An in-House Lawyer is required from a group of companies active in the energy sector for permanent and exclusive cooperation. The candidate must meet the following conditions: Law school degree recognized in Greece Excellent knowledge of English (written and spoken) Excellent computer skills Ability to meet deadlines and teamwork It is noted that excellent knowledge of English is the most important requirement. A satisfactory salary package is provided in a very creative environment. Please send your CV to e-mail: m.vamporaki@thetisgroup.gr;;;;
Lawyer;"Are you a highly qualified and talented Corporate lawyer? Do you have quantifiable experience in providing counsel to clients and handling business transactions including negotiations, drafting, and review of contracts and other agreements? If you have 2-3 years experience as a Corporate lawyer in commercial, corporate and civil law cases in the legal department of an organized company or equivalent in a law firm, this could be the ideal position for you. Read on & # 33; benefits The company offers to the Corporate lawyer: Competitive remuneration package Continuous training opportunities Prospects for development and growth in a pleasant work environment. responsibilities Our client is focusing on legal services such as corporate, securities and finance, corporate recovery services, labor, mergers & acquisitions and arbitration and as a Corporate lawyer, some of your main tasks will include: Establishment of legal entity Provide legal advice regarding business operations and new project investment Draft, review and amendment on a wide range of contracts, including Sale and Purchase agreement, Lease and Service agreement, Shareholders agreement, etc; Liaise with government authorities in preparation and completion of all legal documentation Translation of documents Other corporate works requirements The requirements for the Corporate lawyer role are: Postgraduate Degree in Law and license to practice law A minimum of 2-3 years experience as a Corporate lawyer Ability to communicate with clients in English (both verbally and in writing); Ability to write opinion and report in English Highly analytical with a strong attention to detail Knowledge of Microsoft Office Suite and other business related software Outstanding managerial and negotiation skills Strong academic record information If this sounds like you, we want to hear from you today & # 33 ; Here's how to apply; Apply online by clicking the Apply button Upload your CV For further info please send to Please note that for transparency and equity reasons, only those applications made online via our site will be assessed. After the screening of all the CVs received, we will only contact the candidates who meet the requirements of the job to arrange an interview. All applications are considered strictly confidential. More ...";;;;
Lawyer;"Are you a lawyer who likes to work in a team and develop within a team? Do you like dealing with Administrative Law, providing legal advice and appearing in court? If yes, and you have extensive experience with public procurement and technical projects, then you are the right partner for this position in a large law firm in downtown Athens & # 33; Responsibilities: Undertaking, studying and handling legal cases and implementing the management process Providing legal advice Representation in courts Implementing the client and legal case management process Guiding any working groups with trainee lawyers , management of customer requests and complaints, with the aim of continuously improving their level of satisfaction and retention. Management and maintenance of the company information system for legal cases. Informing the Legal Affairs Coordinator or the Head Office about the progress of legal cases. Meetings with the Legal Affairs Coordinator or the Head of the Company's Office Monitoring and updating of the relevant Greek and International Legislation concerning the field of responsibility Academic background, experience and knowledge: University Degree N Extensive experience in Public Procurement and Technical Projects Excellent computer skills (Ms Office, Word, Excel, Outlook) Excellent knowledge of English (oral and written communication) Legal experience 5-10 years Personal characteristics: Strategic and analytical thinking Determination and problem-solving ability Negotiating skills Quality and customer orientation Perseverance and ability to work under pressure Adaptability, flexibility Collaborativeness and teamwork Benefits: Competitive pay and benefits package Excellent working environment extroversion";;;;
Lawyer;"Brown Hotels has arrived in the city of Athens and for the brand-new urban hotels which will open in January 2020, is currently seeking for talented Internal Legal Counsel (Lawyer), under the following requirements: Internal Legal Counsel (Lawyer) (Ref: LCB) Requirements: Degree in law from a reputable university At least 3 years proven work experience as licensed lawyer Previous experience in fields of real estate and finance law will be considered a strong advantage Licensed to practice the legal profession in Greece Strong oral and written communication skills. Proficiency level in English and Greek Ability to work effectively in a team environment and take initiative Dynamic personality, creative and innovative Be with us, have fun & # 33; We are opening in 2020 Brown ATH, some original urban design boutique hotels in the heart of the city. We want to create revolution that will sweepand rejuvenate the city. It is understated and sophisticated design, inner-city location and connection to the local community represent the urban character that will drive the city of Athens. Link: A detailed CV with a recent photo should be sent to BROWN HOTELS - Human Resources Department, All applications will be treated in strict confidentiality. Important Information: We declare that for the protection of your personal data, Brown Hotels will never ask you to send your personal documents such as ID number, Passport, Working permit, Bank Account number and Credit Card number since any deposit will not be required.";;;;
Lawyer;Consulting group of companies with offices in Piraeus, Athens, Thessaloniki is looking for a ** Lawyer ** for trademark registration and DPO and GDPR experience will be taken into account.;;;;
Lawyer;Consulting group of companies with offices in Piraeus, Athens, Thessaloniki is looking for a ** Lawyer ** with DPO experience and implementation of the European GDPR regulation.;;;;
Lawyer;"Description MSC Mediterranean Shipping Company seeks Lawyers for its Piraeus-based Shared Services Center, to provide support in the review and monitoring of commercial contracts. The position requires the ability to provide advice on legal issues and risks in contracts to the group's commercial persons worldwide; analyze whether these contracts comply with applicable laws and MSC's guidelines and rules; offer advice and propose solutions and modifications when need arises; provide timely legal support in a fast-paced, business oriented environment.     ‚  ±    ±  •    ·    ±   ‚     Ζ’    ½    ± Perfect command of English (spoken and written) is assumed and will be assessed as part of the selection process. French or Italian are a plus. The working language at the Piraeus office is Greek. A degree in law or other legal qualification is required. Common law content will be a plus. Candidates should have at least two years' experience in contract review and drafting, preferably in common law. Previous experience in the shipping industry will be a plus and so will be a dual civil and common law background. Good command of Microsoft Office is a must. Successful Successful candidates should be available for some international travel. Remuneration will depend on individual skills and previous experience. Join the MSC family of over 70,000 employees worldwide, enjoy the limitless possibilities of working in one of the leading shipping companies of the world.";;;;
Lawyer;Established in 1893, Zepos & Yannopoulos is one of the leading and largest law firms in Greece providing comprehensive legal and tax services to companies doing business in Greece. We are currently seeking to recruit an associate to join our dynamic Real Estate Practice Group. Job description: You will work in a team of qualified lawyers specialized in real estate, cooperate with colleagues from numerous practice areas and assist clients with real estate transactions including the provision of legal advice on a wide array of real estate related mattersSkills Required: Excellent project management skills Effective time management and resilience Excellent legal writing skills Ability to work efficiently within a team Excellent command of written and spoken professional English Excellent interpersonal, organizational and problem-solving abilityQualifications: Candidate should have 3-5 years of legal experience in corporate and commercial transactions with an emphasis on real estate matters including asset acquisitions and disposals, due diligence of real estate assets, in rem securities, commercial leases and construction contracts. Track record of negotiation, management and conclusion of real estate transactions is a must. Experience and knowledge of town planning and environmental law will be appreciated.We offer Zepos & Yannopoulos offers competitive remuneration and benefits, attractive career prospects, continuous training opportunities and a dynamic and friendly environment for people interested in following creative and rewarding career paths.Please forward your CV quoting reference REA19 by clicking on Apply Button.All applications will be treated with the strictest confidentiality;;;;
