title;jobPost
Cook;"Do you think that your profession is not only for livelihood, but is a means of expression? Do you like working by the sea? Like Halkidiki it does not have & # 33; In Metamorfosi, Halkidiki, the 4-star Blue Dolphin hotel (half board and walk-in client) is looking for an Executive Chef Required qualifications: Degree in culinary school Previous service of more than 4 years as an executive chef in 4-star hotels with a capacity of over 500 beds Staff training Knowledge of food safety and hygiene (HACCP) Knowledge of quality systems (ISO 9001, ISO 22000, ISO 14000) Knowledge of at least 1 foreign language (preferably English) Careful appearance, cleanliness and teamwork What to bring: Courtesy Good mood Teamwork Smile What you will find: Excellent professional environment Excellent infrastructure for your work What you will get: Continuing education from a professional external consultant Development within the hotel Long-term cooperation Accommodation Nutrition Full salary and stamps along with legal allowances at the end of the season"
Cook;Domes Resorts is looking for the 2020 season at the Domes Noruz Chania Hotel in Chania, member of the Autograph Collection of the Marriott Hotel Group, Cooks A 'Required Qualifications: Graduate of at least 3 years  Ζ’  µ la carte service in  Ζ’  µ la carte restaurants in 5 star hotels Kitchen and laundry staff Knowledge and observance of hygiene and safety procedures Knowledge of Greek and at least English Flexibility in problem management Adaptability to the work environment Offering and providing high quality services Team spirit and cooperation Careful appearance, cleanliness Professionalism In the company offers us: Excellent conditions and friendly working environment Nutrition, accommodation Salary package according to qualifications and possibility of professional development Send a detailed CV with a recent photo www.domesresorts.com www.domesnoruz.com
Civil Engineer;Job Title: civil engineer Description: A new civil engineer as an assistant supervising engineer is requested Restoration works on Mount Athos. Engineer should be 4 days on the spot of the project (Mount Athos) and 1 day at the headquarters (Thessaloniki).
Civil Engineer;"Job Title: A new Diploma Civil Engineer (Model) is requested in a company in the OSMOS Group Group Description: A new diploma of Civil Engineer (structural) with excellent knowledge of English for work in a company in the OSMOS Group, which deals with the instrumental structural monitoring of construction.Send your resume by clicking on the ""Apply"" tab or ""I am interested in this position"" inform a friend who may be interested in a look at a new Diploma Civil Engineer (Domostatic) to a company in the Osmos Group Group"
Civil Engineer;Job Title: civil engineer Description: A POLITICAL ENGINEER IS REQUIRED TO KNOW VERY GOOD AUTOCAD, PHOTOSHOP, BUILDING LICENSES, LICENSE OF INDUSTRIAL BUILDINGS AND TO HAVE PERSPECTION LICENSE WITH A POSSIBILITY
Civil Engineer;Job Title: civil engineer Description: A POLITICAL ENGINEER IS REQUIRED TO KNOW VERY GOOD PROGRAM AUTOCAD, PHOTOSHOP, BUILDING LICENSES, LICENSES OF INDUSTRIAL BUILDINGKNOWLEDGE OF ENGLISH AND SHIPPING MEDIA OPTIONAL.
Civil Engineer;Job Title: civil engineer Description: A politician is requested by a study office in the Hilton area in Athens engineer . full -time job.
Civil Engineer;Job Title: politician or architect engineer Description: A politician or architect engineer is requested in a technical office in the center of Thessaloniki. full -time job. Responsibilities: * Architectural imprints * architectural design * Building licenses * Arrangements with the law of arbitrary * Energy Efficiency Certificates * Supervision on a construction site
Civil Engineer;Job Title: Architects / Civil Engineer HEI / Engineer TE Description: A politician or architect engineer or engineer is requested.by a technician Office in eastern Thessaloniki. full -time job.
Civil Engineer;Job Title: politician or topographic engineer Description: A politician or topographer engineer is requested by a technical company at West Thessaloniki. full -time job.
Civil Engineer;Job Title: Politician, Surveyor or Chemical Engineer (HEI) Description: A politician, topographer or chemical engineer is requested by technique Company CYCLOS DOMIKI ATEBE for construction site and editors in Thessaloniki.
Civil Engineer;Job Title: civil engineer Description: A rising company in the field of Facility Management and Construction requests: CIVIL ENGINEERING project in building and shops. THE MAJOR RESPONSIBILITIES INCLUDING: 5 years of construction experience and now for supervision of construction. Retirement of pre -structures, measures and budgets of building projects. Drawing and writing technical specifications and project obligations. Experience in the organization, coordination and supervision of building projects. Equity in the drafting and use of design programs. Excellent Computer Knowledge and MS Office Relative Equity at AutoCAD implementation of B2B B2B COMPLA Ideally in corresponding companies negotiating - organizational skills and ability to achieve goals Developed Communication and Interpersonal Relationships Diploma Ability to Travel Dynamic Personality, Analytical Thinking and Passion for Evolution Provisions: Competitive Package Package Corporate Car, Phone and Laptop Figure work
Civil Engineer;Job Title: Civil engineer Description: A rising company in the field of Facility Management and Construction requests: CIVIL ENGINEERING project in building and shops. THE MAJOR RESPONSIBILITIES INCLUDING: 5 years of construction experience and now for supervision of constructions. Retirement of pre -structures, measures and budgets of building projects. Drawing and writing technical specifications and project obligations. Experience in the organization, coordination and supervision of building projects. Equity in the drafting and use of design programs. Extreme Computer Knowledge and MS Office Relative Equity at AutoCAD B2BROS Companies negotiating - organizational skills and ability to achieve goals Developed Ability
Civil Engineer;Job Title: Civil Engineer / Technical Director Description: A similar position in a food company will be considered an additional administrative, technical skills and orientation to achieve results by keeping timetables for responsibility, organizational and group spirit duties: Economic Budget of the Project and Negotiating for the best possible costs offered: Satisfactory package of continuous education prospects Prospects The position refers to the company's general management, while a competitive salary package in a dynamic environment is offered.
Civil Engineer;Job Title: Civil Engineer / Technical Director Description: A similar position in a food company will be considered an additional administrative, technical skills and orientation to achieve results by keeping timetables for responsibility, organizational and group spirit duties: Economic Budget of the Project and Negotiating for the best possible costs offered: Satisfactory package of continuous education prospects Prospects The position refers to the company's general management, while a competitive salary package in a dynamic environment is offered.
Civil Engineer;Job Title: Civil Engineer - Foreman Description: A technical company based in Harilaou is requested by a politician Engineer - foreman. full -time job.
Civil Engineer;Job Title: civil engineer Description: A technical company for employment civil engineer, with 5 years of experience in issuing building permits, legality controls, arbitration settlements, static competence, imprints, etc. Driving programs, driving diploma.Send resume by selecting an application.
Civil Engineer;Job Title: architect Description: A technical company for employment of architect engineer, with 5 years of experience in issuing building permits, legality controls, arbitration settlements, imprints, etc. Knowledge of design programs, driving license.Send resume by selecting an application.
Civil Engineer;Job Title: Architect or Civil Engineer HEI TEI Description: A technical company is requested by an architect or civil engineer at Charilaou Thessaloniki. full -time job.
Civil Engineer;Job Title: civil engineer Description: A tourist unit based in Thessaloniki and the field of Halkidiki is requested by a civil engineer with the ability to resolve technical issues and organizing work and workshops for permanent work.Location duties: Budget studies?constructions Project Management Required Qualifications: AEI AEI Experience at least 4 years 
Civil Engineer;Job Title: civil engineer Description: A tourist unit based in Thessaloniki and the field of Halkidiki is requested by a civil engineer with the ability to resolve technical issues and organizing work and workshops for permanent work.Location duties: Budget studies?constructions Project Management Required Qualifications: AEI AEI Experience at least 4 years 
Civil Engineer;Job Title: civil engineer Description: A trainee as an assistant supervising engineer for a project in Paros is requested.
Civil Engineer;Job Title: civil engineer Description: ADAPTIT SA, a company operating in the telecommunications market, requests to hire: Civil Engineering Necessary qualifications / responsibilities: Polytechnic of Polytechnic Division, registered with the TEE NA signing in the documents to the Town Planning, Supervision of Installation and Construction Machinery on terraces and soil to be able to do and sign a static study of tissue tissue with antennas and camouflage to oversee the project on a terrace or ground and apply security measures, inside or outside Athens to be able to develop and sign a topographic (if not It is for a land registry that does not concern us, can sign it) AutoCAD's good knowledge offered: competitive earnings package, modern work environment, excellent prospects. ?
Civil Engineer;Job Title: Architect Engineer - Rethymnon Description: Adecco HR is the largest human resources company in the world and certified in Greece in accordance with the international ISO 9001: 2015 standard in the fields of finding and selection of staff. Adecco on behalf of its client, Hellenic Technical Technical Society with years of presence in the development and construction of residential and professional projects, is looking for one (1) person to staff the following position in Rethymnon Crete: Architectural Engineer Description:  Design of High Requirements in Quality and Aesthetic Licensing Projects Composition 2D and 3D AutoCAD programs, sketchup, V-ray knowledge of Photoshop graphic programs, indesign knowledge of the Revit program will appreciate excellent knowledge of English language creativity, spirit of cooperation, dynamism and ambitious company benefits: Competitive Package Prospects of Contemporary A Gass an environment for submitting a resume, please, click here: After collecting and evaluating the resumes we will contact the candidates who meet the requirements of the post to staff to set an interview. For more jobs visit our site and enter your resume at our base. To register your resume at the base of Adecco it is recommended to use Google Chrome.
Civil Engineer;Job Title: architect Description: Adecco, on behalf of its client, Hellenic Technical Technical Society with years of presence in the development and manufacture of residential and professional projects, is looking for one (1) person to staff the following position in Rethymnon Crete: Architectural Engineer Description Description High Requirements in Quality and Aesthetic Licensing Projects Composition AutoCAD programs, sketchup, V-ray knowledge of Photoshop graphic design programs, indesign knowledge of the Revit program will appreciate excellent English language knowledge creativity, spirit of cooperation, dynamism and ambition company Company Competitive Package Prospects for Evolution The collection and evaluation of the resumes will be contacted with the candidates who meet the requirements of the position to be staffed to set an interview meeting. For more jobs visit our website www.adecco.gr and enter your resume at our base. To register your resume at the base of Adecco it is recommended to use Google Chrome. All applications are considered completely confidential. Adecco, on behalf of its client, Hellenic Technical Technical Society with years of presence in the development and manufacture of residential and professional projects, is looking for one (1) person to staff the following position in Rethymnon Crete: Architectural Engineer Description Description High Requirements in Quality and Aesthetic Licensing Projects Composition AutoCAD programs, sketchup, V-ray knowledge of Photoshop graphic design programs, indesign knowledge of the Revit program will appreciate excellent English language knowledge creativity, spirit of cooperation, dynamism and ambition company Company Competitive Package Prospects for Evolution The collection and evaluation of the resumes will be contacted with the candidates who meet the requirements of the position to be staffed to set an interview meeting. For more jobs visit our website www.adecco.gr and enter your resume at our base. To register your resume at the base of Adecco it is recommended to use Google Chrome. All applications are considered completely confidential.
Civil Engineer;Job Title: Civil Engineer HEI/TEI Description: AEI/TEI Civil Engineer for Permanent & Full employment is requested Engineer responsibility in a technical company in West Thessaloniki.
Civil Engineer;Job Title: Civil Engineer HEI or TEI / Cost Estimator - Athens Description: AgT Engineering & Operations Services is a rapidly growing Greek service company in the fields of Facility Management, Engineering Projects, Security & Protection Systems, Energy & Environmental etc. It is active in both Greece and abroad with a clientele that make up top businesses and organizations. Its customer -centric philosophy, its wide range of services in the context of Total Customer Solutions, its specialized and ideal solutions highlight Agt Engineering & Operations Services as one of the most reliable companies in the field internationally. Information about the company can be drawn to. The Company, in order to meet the challenges and continue its growing course, is looking for a Civil Engineer or TEI / Cost Estimator Place: Athens Necessary Qualifications: Minimum 3 -year proven experience in analogous and / or workplace Enemy in AutoCAD Excellent knowledge of English driving license desired additional qualifications: additional foreign languages ​​negotiating communication skills AGT takes care to offer all its partners excellent working conditions and opportunities for development. The resumes and applications will be managed with complete confidentiality.
Civil Engineer;Job Title: Civil Engineer HEI/TEI of Private Works - Athens Description: AgT Engineering & Operations Services is a rapidly growing Greek service company in the fields of Facility Management, Engineering Projects, Security & Protection Systems, Energy & Environmental etc. It is active in both Greece and abroad with a clientele that compose top businesses and organizations. Its customer -centric philosophy, its wide range of services in the context of Total Customer Solutions, its specialized and ideal solutions, highlight Agt Engineering & Operations Services as one of the most reliable companies in the field internationally. Information about the company can be drawn to the company to meet the challenges and continue its growing course seeks: Civil Engineer HEI/TEI of Private Works: Athens Required: Minimum 4-5 years proven experience as responsible project engineer In building and stores detailed Memberships - Compilating Accounts Compilation of Documents Excellent Computer Knowledge and MS Office Relative Equity in AutoCAD Excellent Knowledge of English Ability to Driving Driving Ability It offers all its partners excellent working conditions and opportunities for evolution. The resumes and applications will be managed with complete confidentiality.
Civil Engineer;Job Title: Mechanical / Civil Engineer HEI or TEI - Patras Description: AgT Engineering & Operations Services is a rapidly growing Greek service company in the fields of Facility Management, Engineering Projects, Security & Protection Systems, Energy & Environmental etc. It is active in both Greece and abroad, with a clientele that compose top businesses and organizations. Its customer -centric philosophy, its wide range of services in the context of Total Customer Solutions, its specialized and ideal solutions highlight Agt Engineering & Operations Services as one of the most reliable companies in the field internationally. Information about the company can be drawn to. The Company, in order to respond to the challenges and continue its growing course, is looking for a Mechanical Engineer / Civil Engineer or TEI Place: Patras Necessary Qualifications: Three -year service in maintenance contracts Fluent English Design Programs Consistency and hard work and accuracy AGT makes sure to offer all its partners excellent working conditions and opportunities for evolution. The resumes and applications will be managed with complete confidentiality.
Civil Engineer;Job Title: civil engineer Description: AGTECH SA offers a double. Civil Engineer SA For employment in the field of building projects within Attica Prefecture (www.agtech.gr). Affairs: Management of Workshops, Monitoring and Supervision of Projects (Ergotech), Preparation - Metal constructions necessary qualifications degree in Civil Engineering, experience of at least 5 years in project construction, communication and organization skills, excellent English language knowledge, excellent knowledge of AutoCAD, Adapt 4M and Microsoft Office. Similar qualifications are provided, excellent work environment, continuous training processes, professional development. resume by applying
Civil Engineer;Job Title: civil engineer Description: ALMA SA based in Thessaloniki is looking for a civil engineer for immediate hiring.
Civil Engineer;Job Title: Architects - Civil Engineers Description: Altera Pars Architects Architectural Office is looking for a Rhitlers - Civil Engineers to staff its office in Andros. Interested parties are requested to contact 6974959598.
Civil Engineer;Job Title: architect - civil engineer Description: Altera Pars Architects Architectural Office is looking for architects - AEI/TEI Civil Engineers for staffing her office in Athena.
Civil Engineer;Job Title: Diploma Civil Engineer (HEI) Description: aluminum industry within Athens is asking for a diploma civil engineer HEIs for study and supervision of photovoltaic systems. full -time job.
Civil Engineer;Job Title: 1 job position for architect engineer in a technical company Description: An architect engineer specializes in bioclimatic design of green buildings.
Civil Engineer;Job Title: Architectural Engineer Description: An architectural engineer with experience for full -time work in an architectural office in downtown Thessaloniki is requested.Necessary qualifications: Excellent AutoCAD 2D knowledge, 3D modeling programs, rendering, photoshop.Very good knocking knowledge, arbitrary laws.
Civil Engineer;Job Title: Civil Engineer / Architect Description: Analogia Technical Office, founded in 2004 and is based in Kalamaria, is looking for a diploma civil engineer or architect for external cooperation.
Civil Engineer;Job Title: civil engineer or architect Description: Analogia Technical Office, founded in 2004 and is based in Kalamaria, is looking for a diploma civil engineer or architect for Stable eight -hour daily work.
Civil Engineer;Job Title: chief architect Description: Androulakis is active in the field of prefabricated and Conventional construction for 35 years.the researcher section of Androulakis, with Pikermi headquarters, undertakes home construction projects. For staffing of the architectural design group searches for an architect Engineer for permanent cooperation.
Civil Engineer;Job Title: Politicians- Architects and E/M Engineers Description: Anonymous construction company based in Athens, operating in the corporate real estate industry, with top business and organizations, is interested in capable costumes and constructive politicians-architects and engineers. Necessary Degree in Engineering HEI or TEI Necessary Minimum 5 years experience in Constructions Experience in Costs and Certificates of Building Projects Experience in supervising complex building projects with strict timetables desired but not necessary, and MS Project necessary knowledge of English
Civil Engineer;Job Title: Mechanical / Chemist / Civil Engineer / Architect Description: Applicable Mechanical / Chemical / Civil Engineer / Architect in Construction / Technical Company, based in Thessaloniki, which It is active in metal constructions with mechanical installations. Full -time. Responsibilities: * Assistant Workshop, Workshop * Assistant Supervisor, Supervisor
Civil Engineer;Job Title: Mechanical Engineer/ Civil Engineer/ Architect Description: Applicable Mechanical Engineer/ Civil Engineer/ Architect in Construction company in eastern Thessaloniki. Ability to complete or part -time. Responsibilities: * real estate management
Civil Engineer;Job Title: mechanical / politician or architect engineer Description: Applied to mechanical / politician or architect engineer by technique Company in eastern Thessaloniki. full -time job.
Civil Engineer;Job Title: Architect - Civil Engineer (TEI/HEI) Description: Architect - Civil Engineer as an external partner in Architectural Office in Lagadas, Thessaloniki.
Civil Engineer;Job Title: architect - civil engineer Description: Architect - Civil Engineer in Technical Office is requested at Charilaou Thessaloniki. full -time job.
Civil Engineer;Job Title: architect / civil engineer Description: Architect / Civil Engineer in Architectural Office is requested at Paros. full -time job. Responsibilities: * Issuing building permits * Measures
Civil Engineer;Job Title: architect / civil engineer Description: Architect / Civil Engineer is requested in a technical office in Neapoli Thessaloniki. full -time job.
Civil Engineer;Job Title: architect - civil engineer Description: Architect / Civil Engineer is requested in a technical office in Transfiguration of Attica. full -time job.
Civil Engineer;Job Title: architect Description: Architect / Engineer is requested by Ecohotelmakers / Wands based in Chalkida. full -time job.
Civil Engineer;Job Title: architect / civil engineer Description: Architect / politician is requested by a construction company at Pikermi Attica. full -time job.
Civil Engineer;Job Title: architect or civil engineer Description: Architect or Civil Engineer is requested by a technical company in Kalamaria. full -time job.
Civil Engineer;Job Title: architect or civil engineer Description: Architect or Civil Engineer is requested by a technical company in Kalamaria. full -time job.
Civil Engineer;Job Title: architect or civil engineer Description: Architect or Civil Engineer is requested in a technical company based In Zografou Attica, full -time job. Responsibilities: * Topographic work * imprints * Contact with Town Planning and Municipalities
Civil Engineer;Job Title: architect / civil engineer Description: Architect/Civil Engineer in Architectural Office is requested at Stavroupoli Thessaloniki. full -time job.
Civil Engineer;Job Title: architect / civil engineer Description: Architect/Civil Engineer is requested in a technical company at East Thessaloniki. full -time job.
Civil Engineer;Job Title: architect/nissa engineer Description: Architect/Nissa Engineer is being requested for full or part -time work in a technical office in the area of Evosmos Thessaloniki.Object: Impression and design of buildings, arbitrary arrangement, architectural studies and photorealism.Necessary Conditions: Minimum work experience 3 (three) years, excellent knowledge of CAD design program, very good NOK knowledgeand arbitrary legislation (Law 4178, Law 4495) Good knowledge of photorealism and processing program.Send resumes email: katsaras.antonis@gmail.com
Civil Engineer;Job Title: architect Description: Architectural Engineer Adecco HR is the largest human resources service company worldwide and certified in Greece, according to the international standard ISO 9001: 2015, in the fields of finding and selection of staff. Adecco, on behalf of its client, Hellenic Technical Technical Society with years of presence in the development and manufacture of residential and professional projects, is looking for one (1) person to staff the following position in Rethymnon Crete: Architectural Engineer Description Description High Requirements in Quality and Aesthetic Projects Composition of Architectural Projects of Residential and Professional Use Participation in the phase of project construction (where applicable) Profile of Architectural Degree V-ray knowledge of Photoshop graphic design programs, indesign knowledge of the Revit program will appreciate excellent knowledge of English language creativity, spirit of cooperation, dynamism and ambition company Company Company Competitive Package Prospects Contemporary, friendly and dynamic work environment
Civil Engineer;Job Title: Architectural Engineer or Civil Engineer Description: Architectural Engineer or Civil Engineer is requested by a technical company in Athens. full -time job. Responsibilities: * Architectural imprints * architectural design * Building licenses * Arrangements with the law of arbitrary * Energy Efficiency Certificates * Supervision on a construction site
Civil Engineer;Job Title: Architectural Engineer or Civil Engineer Description: Architectural Engineer or Civil Engineer is requested by a technical company in Thessaloniki. full -time job.
Civil Engineer;Job Title: Architectural Engineer or Civil Engineer Description: Architectural Engineer or Civil Engineer is requested by a technical company in Thessaloniki. full -time job.
Civil Engineer;Job Title: architect or civil engineer Description: Architectural Office based in Athens in the area of Ekali calls for an architect or civil engineer for external cooperation.
Civil Engineer;Job Title: ARCHITECTURE - Engineer Description: Architectural Office in Athens is seeking an architect of at least 10 years of experience, with very good knowledge of urban planning and licensing special uses, arbitrary regulation and application study experience as well as excellent handling of Autocad Architecture and Photoshop.It will be appreciated the 3D design experience in Rhino or 3DS max.
Civil Engineer;Job Title: junior architect engineer Description: Architectural Office in Thessaloniki Asks Junior Architect mechanical. full -time job.
Civil Engineer;Job Title: civil engineer or architect Description: AS based on a Thessaloniki -based technical company, he asks to hire a politician Engineer or Architect (HEI/TEI), for staffing the technical department.
Civil Engineer;Job Title: civil engineer or architect Description: As part of the continued development of the company's commercial activity, we are looking for the Directorate-General for Development: Civil Engineer or Architect The Civil Engineer or Architect will take over the position of Project Manager to undertake the expansion-erection of the Logistic Center on the bridge at the bridge Thessaloniki. The candidate who will take over the role will be employed in the first months when designing the project in Attica, and during his implementation, he will work on the Thessaloniki Bridge. The post refers to the General Manager of the Company's Development. Typical qualifications Civil Engineer or Architect Work Experience at least 10 years in construction construction construction buildings, of which 5 years in respectively large projects and in administrative experience in design and planning of tasks using programs (such as Microsoft Project) English Excellent Computer Knowledge, Microsoft Office Desired Postgraduate Degree Your Profile Profile orientation in the result and problem solving group organization, design and planning work, project coordination in all phases (from design to final receipt) Relationships and work with contractors, suppliers, subcontractors, public authorities and senior executives of the company management of parallel work and contractors Excellent and regular communication with the company for decision -making and critical issues knowledge and experience in managing his definitive study Project and design of the application study Knowledge of the auction and assignment procedures of project to the fostering capabilities of planning and sharing tasks strict compliance with deadlines and timetables in the spirit of cooperation and teamwork Critical thinking and ability to make decisions flexibility and adaptability of the Department Developed negotiating and communication skills at Metro we offer a competitive earnings and benefits package as well as a reliable work environment full of challenges! You can send us your resume by clicking by selecting the MDD30 location code.
Civil Engineer;Job Title: civil engineer or architect Description: As part of the continued development of the company's commercial activity, we are looking for the Directorate-General for Development: Civil Engineer or Architect the position of Project Manager to undertake the expansion-erection of the Logistic Center on the Thessaloniki Bridge. The role will be occupied in the first months when designing the project in Attica, and during its implementation, he will work on the Thessaloniki Bridge. The post refers to the General Manager of the Company's Development. Typical qualifications Civil Engineer or Architect Work Experience at least 10 years in construction construction construction buildings, of which 5 years in respectively large projects and in administrative experience in design and planning of tasks using programs (such as Microsoft Project) English Excellent Computer Knowledge, Microsoft Office Desired Postgraduate Degree Your Profile Profile orientation in the result and problem solving group organization, design and planning work, project coordination in all phases (from design to final receipt) Relationships and work with contractors, suppliers, subcontractors, public authorities and senior executives of the company management of parallel work and contractors Excellent and regular communication with the company for decision -making and critical issues knowledge and experience in managing his definitive study Project and design of the application study Knowledge of the auction and assignment procedures of project to the fostering capabilities of planning and sharing tasks strict compliance with deadlines and timetables in the spirit of cooperation and teamwork Critical thinking and ability to make decisions flexibility and adaptability of the Department Developed negotiating and communication skills at Metro we offer a competitive earnings and benefits package as well as a reliable work environment full of challenges! You can send us your resume by selecting the MDD30 location code.
Civil Engineer;Job Title: Architectural Engineer - Piraeus Description: At least 5 years of work experience and travel experience.
Civil Engineer;Job Title: Civil Engineer Description: Athens Energy Company calls for a permanent civilian engineer of RES. Candidates Profile Appropriate candidates should be graduates of HEIs/HEIs with excellent English knowledge, car driving license as well as: experience in construction of photovoltaic and other energy projects (biofuels, hydroelectrics, wind turbines). have 2 years of service in the installation of RES equipment. Travel outside Athens for the needs of maintenance and supervision of the company's energy projects. The company offers permanent work in the context of a modern and well -organized business organization. Competitive earnings. Opportunities of evolution. Curriculum Vitaes please submit by stating the position you are interested in
Civil Engineer;Job Title: civil engineer Description: Athens May 15, 2020 - The Institute of Chemical Processes and Energy Resources (IDEPs) of EKETA, in the context of this EU, invites interested parties who have the necessary qualifications to apply with the necessary supporting documents.. Location Code:
Civil Engineer;Job Title: Architect - Civil Engineer Description: Available Architects - Civil Engineer in Technical Office in New Kallikratia Halkidiki. full -time job.
Civil Engineer;Job Title: civil engineer Description: Basic Information Civil Engineer Graduate/HEI/TEI for full time. Necessary qualifications: Knowledge of CAD Design Programs, Knowledge of Static Program Manination, Enence in Attica Transfiguration. Desired Qualifications: Enemy in the use of static programs, use of static SCADA PRO program, experience in static studies. Send resumes to info@unquake.co responsibilities Basic Requirements Knowledge of CAD Design Programs, Knowledge of Handling Static Program Good to Have Eithering in Static Programs, Using Static Program SCADA Pro, experience in static studies.
Civil Engineer;Job Title: Politician / Surveying Engineer (Junior or Senior) Description: Basic Information Enviroplan A.E. (http://www.enviroplan.gr), which provides consultant & engineer services and specializes in studies - research on environmental management and protection, as well as all technical and development projects, with international activity and offices In Greece (Athens-Thessaloniki), Romania, Turkey, Skopje, Jordan, Lebanon and others calls for immediate recruitment in Greece and employment in projects in Greece and abroad Political / Senior or Junior. The position concerns the staffing of the Athens Office. Benefits are offered: MODERN ENVIRONMENT ENVIRONMENTS COMPETITIVE APPLICATIONS ASSOCIATIVE RESULTS BASIC REQUREMENTS AEI degree TEI in the Political or Surveying Mechanical Experience and /or Specialization in Design, such as Hydraulic, Transport, Topographic Studies Necessary knowledge of design programs (AutoCAD et al.) Excellent English Language Knowledge Opportunity Short Term Travel Good To Have Estimated Officers in Infrastructure Employment Office, Solid or Waste Projects, as well as knowledge and use of GIS
Civil Engineer;Job Title: mechanical engineer or civil engineer Description: Business Consulting Company, based in New Philadelphia Attica, at Framework for its activities, is interested in hiring: mechanical engineer or civil engineer Basic Responsibilities of the Position: * Drawing and submitting surveillance reports, physical and financial object * Develop and Apply Economic and Physical Object Systems * Preparing Economic and Physical Object Folders in case of control by the audit authority * Following and checking external partners based on contractual requirements * Keeping natural and electronic files of each project
Civil Engineer;Job Title: Civil Engineer / Surveying Engineer / Architect / Mechanical Engineer Description: Candidate as a Civil Engineer / Surveying Engineer / architect / mechanical engineer for the part of the competitions in Construction company based in Nea Smyrni Attica. full -time job.
Civil Engineer;Job Title: civil engineer Description: Candidate Civil Engineer in Technical Office is requested at Thessaloniki. full -time and permanent employment job.
Civil Engineer;Job Title: civil engineer Description: Candidate Civil Engineer in Technical Office is requested at Thessaloniki. full -time and permanent employment job.
Civil Engineer;Job Title: Architect / Civil Engineer Description: Candidate for Architects / Civil Engineer is requested by Technical company in Xanthi. full -time job.
Civil Engineer;Job Title: Civil Engineer / Architect Description: Candidate is requested as a civil engineer / architect in a technical Office in Toumpa, Thessaloniki. full -time job.
Civil Engineer;Job Title: Civil Engineer Description: Candidates should be graduates of HEIs / HEIs of Civil Engineers with excellent English knowledge, car driving license, as well as: experience in construction of photovoltaic and other energy projects (biofuels, hydroelectrics, wind turbines). capable of managing the staff of the construction sites. have 2 years of service in the installation of RES equipment. Travel outside Athens for the needs of maintenance and supervision of the company's energy projects. The company offers: permanent work in the context of a modern and well -organized business organization Competitive Opportunities of Development CV, please submit, stating the position you are interested in.
Civil Engineer;Job Title: Civil Engineer Description: Candidates should be graduates of HEIs / HEIs of Civil Engineers with excellent English knowledge, car driving license, as well as: experience in construction of photovoltaic and other energy projects (biofuels, hydroelectrics, wind turbines). capable of managing the staff of the construction sites. have 2 years of service in the installation of RES equipment. Travel outside Athens for the needs of maintenance and supervision of the company's energy projects. The company offers: permanent work in the context of a modern and well -organized business organization Competitive Opportunities of Development CV, please submit, stating the position you are interested in.
Civil Engineer;Job Title: Civil Engineer Description: Candidates should be graduates of HEIs / HEIs of Civil Engineers with excellent English knowledge, car driving license, as well as: experience in construction of photovoltaic and other energy projects (biofuels, hydroelectrics, wind turbines). capable of managing the staff of the construction sites. have 2 years of service in the installation of RES equipment. Travel outside Athens for the needs of maintenance and supervision of the company's energy projects. The company offers: permanent work in the context of a modern and well -organized business organization Competitive Opportunities of Development CV, please submit, stating the position you are interested in.
Civil Engineer;Job Title: civil engineer Description: Category Employment Company Group Group: Company Group Post Date: 03-06-20 Employment Type: Complete job code: Category Work: Engineering District: Prefecture of Attica Civil Engineer Civil Engineer by Group of Companies Greece and abroad, a civil engineer is being requested for permanent and exclusive cooperation. The candidate should meet the following conditions: Degree in Technical School Experience 1-3 years Capacity Design Ability Topographic Knowledge of English Level Proficiency Provided: Satisfactory remuneration package, private insurance in a very creative environment.
Civil Engineer;Job Title: civil engineer Description: Category Employment Company: Adaptit A.E Post Date: 20-05-20 Employment Type: Complete job code: POLM-0520 Work Category: Engineering District: Dionysus Municipality Civil Engineer Civil Engineer , requests to hire: Civil Engineering Necessary Qualifications / Responsibilities: Polytechnic of the Technical University of Structural Direction, registered with TEE NA, signs, in the documents to Town Planning, the Supervision of Installation and Construction A static tissue study of antennas and camouflage to oversee the work on a terrace or ground and apply security measures, inside or outside Athens to be able to develop and sign a topographic (if not for land registry, which does not concern us, Sign it) good knowledge of AutoCAD are offered: Competitive Package Contemporary work environment, excellent prospects of evolution.
Civil Engineer;Job Title: Architectural Engineer - Santorini Description: Category Employment Company: Andronis Exclusive Date Publication: 23-01-20 Employment Type: Complete Work Code: Category Work: Engineering District: Municipality of Thira Architect Engineer - Santorini Architect EngineerArchitectural Engineer for permanent cooperation with Santorini.Responsibilities: Compliance with safety and hygiene rules at work in accordance with existing legislation
Civil Engineer;Job Title: Politician / Surveying Engineer (Senior or Junior) Description: Category Employment Company: ENVIROPLAN SA Post Date: 07-05-20 Employment Type: Complete Work Code: 04/20 Work Category: Engineering House: Attica Politics / Surveying Engineer (Senior or Junior) Politics / Surveying Engineer (Senior Engineer (Senior Or Junior) Enviroplan A.E. (), which provides consultant & engineer services and specializes in studies - research on environmental management and protection, but also in all technical and development projects, with international activity and offices in Greece (Athens - Thessaloniki), Romania , Turkey, Skopje, Jordan, Lebanon and others calls for immediate recruitment in Greece and employment in projects in Greece and abroad: Political / Surveying Engineer (Senior or Junior) Institutions: /and specialization in a study subject, such as hydraulic, transport, topographic studies Excellent knowledge of computers (MS Office) Necessary knowledge Infrastructure, in solid or liquid waste projects, as well as the knowledge and use of GIS The location concerns the staffing of the Athens Office RT TERM TERM
